player_id_global,player_name,club,division,position_tm,availability_pct,total_distance_per90,hi_runs_per90,sprint_runs_per90,n_matches_60plus
Eredivisie:2596,Denis Odoi,NAC Breda,Eredivisie,RB,50.0,10255.0,22.1,7.9,11.0
Eredivisie:2599,Younes el Meftahi,Sparta Rotterdam,Eredivisie,RW,3.6,,,,
Eredivisie:2600,Jinairo Johnson,Ajax,Eredivisie,CM,3.6,,,,
Eredivisie:2603,Nicolas Verkooijen,PSV,Eredivisie,CF,10.7,,,,
Eredivisie:2609,André Ayew,NAC Breda,Eredivisie,CF,39.3,9504.7,28.1,5.5,5.0
Eredivisie:2610,Lasse Nordås,sc Heerenveen,Eredivisie,CF,35.7,11444.8,30.1,12.4,7.0
Eredivisie:2611,Luca Oyen,sc Heerenveen,Eredivisie,LW,28.6,12380.1,39.0,11.3,2.0
Eredivisie:2614,Erik Ahlstrand,Heracles Almelo,Eredivisie,RW,28.6,11684.5,41.3,22.7,6.0
Eredivisie:2615,Ryan Metu,FC Groningen,Eredivisie,CB,14.3,,,,
Eredivisie:2616,Oualid Agougil,FC Utrecht,Eredivisie,RB,21.4,,,,
Eredivisie:2617,Rio Robbemond,AZ,Eredivisie,DM,3.6,12956.6,36.5,5.2,1.0
Eredivisie:2618,Takehiro Tomiyasu,Ajax,Eredivisie,LB,21.4,10901.3,24.1,5.7,2.0
Eredivisie:2619,Kevin Kers,N.E.C.,Eredivisie,CF,3.6,,,,
Eredivisie:2621,Alwande Roaldsøy,Sparta Rotterdam,Eredivisie,DM,10.7,,,,
Eredivisie:2626,Ángel Alarcón,FC Utrecht,Eredivisie,RW,32.1,10293.5,25.8,16.7,8.0
Eredivisie:2627,Artem Stepanov,FC Utrecht,Eredivisie,CF,32.1,11255.6,36.0,13.6,6.0
Eredivisie:2629,Amine Salama,NAC Breda,Eredivisie,CF,21.4,10966.9,34.4,19.6,2.0
Eredivisie:2631,Isak Hansen-Aarøen,N.E.C.,Eredivisie,RW,10.7,,,,
Eredivisie:2632,Juninho Bacuna,FC Volendam,Eredivisie,LB,25.0,9865.4,31.4,10.0,1.0
Eredivisie:2633,Benjamin Pauwels,FC Volendam,Eredivisie,LW,14.3,10756.2,37.3,11.9,2.0
Eredivisie:2634,Nigel Groenewald,FC Twente,Eredivisie,RW,3.6,,,,
Eredivisie:2635,Casper Terho,Sparta Rotterdam,Eredivisie,DM,17.9,,,,
Eredivisie:2637,Steven Benda,Feyenoord,Eredivisie,GK,3.6,5276.4,1.8,0.0,1.0
Eredivisie:2638,Stefán Sigurdarson,Go Ahead Eagles,Eredivisie,CF,28.6,11133.0,30.5,9.2,2.0
Eredivisie:2639,Rion Ichihara,AZ,Eredivisie,CB,3.6,,,,
Eredivisie:2641,Oleksandr Zinchenko,Ajax,Eredivisie,LB,7.1,,,,
Eredivisie:2644,Rhys Bozinovski,Heracles Almelo,Eredivisie,DM,21.4,11489.5,39.2,13.1,3.0
Eredivisie:2647,Maher Carrizo,Ajax,Eredivisie,CB,7.1,,,,
Eredivisie:2648,Raheem Sterling,Feyenoord,Eredivisie,LW,17.9,9841.9,28.9,12.1,2.0
Eredivisie:267,Jeff Hardeveld,Telstar,Eredivisie,CM,100.0,10867.3,34.7,8.1,27.0
Eredivisie:273,Mauro Jaqueson Júnior Ferreira dos Santos,PSV,Eredivisie,CM,78.6,11259.7,33.9,10.9,20.0
Eredivisie:28,Timon Wellenreuther,Feyenoord,Eredivisie,GK,96.4,5282.3,1.8,0.2,27.0
Eredivisie:282,,Heracles Almelo,Eredivisie,,14.3,,,,
Eredivisie:284,Ko Itakura,Ajax,Eredivisie,CM,60.7,9320.4,17.7,5.2,12.0
Eredivisie:296,Ajdin Hrustic,Heracles Almelo,Eredivisie,CF,92.9,11123.3,36.4,7.9,24.0
Eredivisie:299,Mike te Wierik,Heracles Almelo,Eredivisie,CB,85.7,10487.3,24.8,8.4,13.0
Eredivisie:327,Danilo Pereira da Silva,N.E.C.,Eredivisie,CM,17.9,10940.7,33.6,15.2,1.0
Eredivisie:333,Dion Malone,Telstar,Eredivisie,CM,53.6,,,,
Eredivisie:341,Robin Pröpper,FC Twente,Eredivisie,CB,78.6,10366.6,25.1,7.1,18.0
Eredivisie:344,Saïd Bakari,Sparta Rotterdam,Eredivisie,RB,60.7,10621.4,30.9,10.5,3.0
Eredivisie:361,Dylan Vente,sc Heerenveen,Eredivisie,LW,89.3,11191.9,33.7,10.5,20.0
Eredivisie:363,,Heracles Almelo,Eredivisie,,3.6,,,,
Eredivisie:372,Kaj Sierhuis,Fortuna Sittard,Eredivisie,LW,85.7,10044.7,32.0,9.7,16.0
Eredivisie:377,Youssef El Kachati,N.E.C.,Eredivisie,CF,64.3,10862.9,29.3,12.2,3.0
Eredivisie:390,Jerdy Schouten,PSV,Eredivisie,CM,96.4,10651.3,23.2,5.1,27.0
Eredivisie:40,Paul Gladon,Fortuna Sittard,Eredivisie,CF,96.4,10332.9,31.1,6.1,4.0
Eredivisie:412,Sem Steijn,Feyenoord,Eredivisie,CM,67.9,12266.8,42.3,10.8,12.0
Eredivisie:413,Kasper Dolberg,Ajax,Eredivisie,RW,67.9,10272.0,26.6,10.5,10.0
Eredivisie:43,Mike van Duinen,Excelsior,Eredivisie,CF,89.3,10858.5,32.4,9.0,4.0
Eredivisie:433,Sydney van Hooijdonk,NAC Breda,Eredivisie,CF,64.3,10155.0,26.0,7.4,14.0
Eredivisie:435,Jeremiah St. Juste,Feyenoord,Eredivisie,CB,10.7,,,,
Eredivisie:439,Mats Seuntjens,FC Groningen,Eredivisie,CM,57.1,,,,
Eredivisie:440,Guus Til,PSV,Eredivisie,CM,82.1,10765.8,36.1,13.7,20.0
Eredivisie:442,Brandley Kuwas,FC Volendam,Eredivisie,CF,92.9,9550.6,25.1,8.9,18.0
Eredivisie:453,Siebe Horemans,FC Utrecht,Eredivisie,DM,75.0,10432.1,30.0,10.7,17.0
Eredivisie:473,Younes Namli,PEC Zwolle,Eredivisie,RW,39.3,10711.0,31.0,9.8,10.0
Eredivisie:481,Finn Stokkers,Go Ahead Eagles,Eredivisie,CF,64.3,,,,
Eredivisie:5,Evert Linthorst,Go Ahead Eagles,Eredivisie,AM,89.3,11490.0,38.0,6.6,14.0
Eredivisie:50,Sam Kersten,sc Heerenveen,Eredivisie,CB,89.3,9629.7,17.7,5.9,20.0
Eredivisie:500,Jizz Hornkamp,AZ,Eredivisie,CM,78.6,9475.1,25.3,7.0,14.0
Eredivisie:52,Pelle Clement,Sparta Rotterdam,Eredivisie,AM,85.7,11321.1,28.9,6.6,17.0
Eredivisie:544,Maarten Paes,Ajax,Eredivisie,GK,17.9,4688.1,0.6,0.2,5.0
Eredivisie:545,Justin Lonwijk,Fortuna Sittard,Eredivisie,AM,53.6,10575.4,29.6,9.9,10.0
Eredivisie:55,Vito van Crooij,Sparta Rotterdam,Eredivisie,AM,67.9,11430.5,36.1,10.7,3.0
Eredivisie:563,Joris Kramer,Go Ahead Eagles,Eredivisie,CB,100.0,10427.6,21.7,5.3,27.0
Eredivisie:573,,N.E.C.,Eredivisie,,3.6,,,,
Eredivisie:62,Clint Leemans,NAC Breda,Eredivisie,DM,96.4,11227.1,26.7,4.4,8.0
Eredivisie:642,Eliano Reijnders,PEC Zwolle,Eredivisie,RW,7.1,,,,
Eredivisie:644,Henk Veerman,FC Volendam,Eredivisie,CF,64.3,8628.1,13.4,3.2,17.0
Eredivisie:645,Couhaib Driouech,PSV,Eredivisie,RW,92.9,11187.3,33.1,17.5,4.0
Eredivisie:648,Pawel Bochniewicz,sc Heerenveen,Eredivisie,RW,7.1,,,,
Eredivisie:654,Jasper Dahlhaus,Fortuna Sittard,Eredivisie,LB,75.0,10136.7,23.7,11.5,18.0
Eredivisie:660,Ramiz Zerrouki,FC Twente,Eredivisie,CM,92.9,11322.1,28.5,5.6,25.0
Eredivisie:681,Boy Kemper,NAC Breda,Eredivisie,LB,96.4,10460.1,30.7,10.0,26.0
Eredivisie:689,Kostas Lamprou,NAC Breda,Eredivisie,GK,42.9,4907.7,0.0,0.9,1.0
Eredivisie:691,David Min,FC Utrecht,Eredivisie,CF,64.3,10866.1,31.8,10.6,7.0
Eredivisie:706,Sven Mijnans,AZ,Eredivisie,AM,85.7,11910.6,40.2,5.9,18.0
Eredivisie:714,Michael Brouwer,FC Utrecht,Eredivisie,GK,46.4,5270.4,0.9,0.0,1.0
Eredivisie:716,Gijs Smal,Feyenoord,Eredivisie,LB,60.7,10378.4,35.1,12.2,7.0
Eredivisie:72,,Feyenoord,Eredivisie,,35.7,,,,
Eredivisie:720,Thomas van den Belt,FC Twente,Eredivisie,CM,96.4,11632.3,29.9,7.5,19.0
Eredivisie:724,Marco Rente,FC Groningen,Eredivisie,RB,82.1,10793.4,24.7,9.3,20.0
Eredivisie:734,Jesper Karlsson,FC Utrecht,Eredivisie,RW,35.7,10163.3,42.6,12.2,3.0
Eredivisie:735,Hobie Verhulst,AZ,Eredivisie,GK,50.0,4646.2,0.9,0.0,1.0
Eredivisie:74,Jens Toornstra,Sparta Rotterdam,Eredivisie,LW,57.1,11584.6,38.7,9.5,7.0
Eredivisie:743,Bruno Martins Indi,Sparta Rotterdam,Eredivisie,CB,85.7,9601.4,15.8,3.7,23.0
Eredivisie:746,Mario Engels,Heracles Almelo,Eredivisie,DM,64.3,10096.8,23.8,9.9,4.0
Eredivisie:75,Steven Berghuis,Ajax,Eredivisie,RW,46.4,11241.3,38.1,9.6,7.0
Eredivisie:750,Davy Klaassen,Ajax,Eredivisie,CM,96.4,12037.5,36.2,6.2,20.0
Eredivisie:767,,Ajax,Eredivisie,,3.6,,,,
Eredivisie:770,Casper Staring,NAC Breda,Eredivisie,CM,42.9,,,,
Eredivisie:771,Samir Lagsir,PEC Zwolle,Eredivisie,LW,32.1,,,,
Eredivisie:775,Ismael Saibari,PSV,Eredivisie,CM,85.7,11191.8,39.8,17.4,23.0
Eredivisie:780,Mathias Kjølø,FC Twente,Eredivisie,CM,53.6,12018.4,34.1,5.8,3.0
Eredivisie:79,Bart Nieuwkoop,Feyenoord,Eredivisie,AM,64.3,11306.5,30.6,12.1,3.0
Eredivisie:801,Max Bruns,FC Twente,Eredivisie,CM,42.9,10211.1,22.7,6.1,8.0
Eredivisie:803,Daan Rots,FC Twente,Eredivisie,RW,100.0,11104.5,38.8,14.7,21.0
Eredivisie:818,Tijs Velthuis,PEC Zwolle,Eredivisie,CB,71.4,10180.6,23.0,6.6,3.0
Eredivisie:824,Thijs Oosting,PEC Zwolle,Eredivisie,AM,100.0,11841.1,35.5,10.4,24.0
Eredivisie:829,Davy van den Berg,FC Utrecht,Eredivisie,CM,32.1,,,,
Eredivisie:848,Kenneth Taylor,Ajax,Eredivisie,CM,53.6,11407.6,27.2,8.0,14.0
Eredivisie:85,Thomas Bruns,Heracles Almelo,Eredivisie,DM,85.7,11215.9,24.5,6.3,7.0
Eredivisie:853,Odysseus Velanas,PEC Zwolle,Eredivisie,LW,25.0,,,,
Eredivisie:859,Fabian de Keijzer,Heracles Almelo,Eredivisie,GK,42.9,5160.8,0.7,0.3,8.0
Eredivisie:875,Jasper Schendelaar,PEC Zwolle,Eredivisie,GK,14.3,5401.8,1.4,0.0,2.0
Eredivisie:88,Simon Janssen,Excelsior,Eredivisie,LB,46.4,11988.1,38.3,12.6,5.0
Eredivisie:90,Joris van Overeem,sc Heerenveen,Eredivisie,DM,100.0,10779.0,32.7,6.6,28.0
Eredivisie:942,Victor Jensen,FC Utrecht,Eredivisie,AM,32.1,12189.8,52.6,8.4,6.0
Eredivisie:943,Peer Koopmeiners,AZ,Eredivisie,DM,92.9,11216.1,30.7,7.3,21.0
Eredivisie:951,Shurandy Sambo,Sparta Rotterdam,Eredivisie,RB,78.6,10000.9,26.3,8.6,14.0
Eredivisie:960,Sébastien Haller,FC Utrecht,Eredivisie,CF,57.1,10791.2,37.9,7.8,7.0
Eredivisie:968,Virgil Misidjan,N.E.C.,Eredivisie,CM,67.9,10245.8,33.3,10.4,3.0
Eredivisie:97,Jeroen Zoet,AZ,Eredivisie,GK,71.4,4907.8,0.5,0.0,9.0
Eredivisie:970,Syb van Ottele,Fortuna Sittard,Eredivisie,CB,32.1,9288.3,17.0,5.0,4.0
Eredivisie:976,Noah Ohio,FC Utrecht,Eredivisie,AM,10.7,,,,
KKD:10,Danny Verbeek,FC Den Bosch,KKD,RB,56.2,10105.6,20.0,5.4,9.0
KKD:101,Nick Doodeman,Willem II,KKD,CM,100.0,11515.1,35.6,12.9,31.0
KKD:1049,,FC Dordrecht,KKD,,6.1,,,,
KKD:1063,Connor van den Berg,Vitesse,KKD,GK,87.9,6160.5,0.9,0.1,18.0
KKD:107,Dennis Vos,Helmond Sport,KKD,CB,81.2,10925.2,29.7,6.8,22.0
KKD:1073,,FC Den Bosch,KKD,,21.9,,,,
KKD:1074,Joran Hardeman,De Graafschap,KKD,CB,6.2,,,,
KKD:1076,Ties Wieggers,De Graafschap,KKD,GK,100.0,6058.4,2.3,0.4,32.0
KKD:1078,Tristan Kuijsten,Almere City FC,KKD,GK,44.1,4919.6,0.7,0.3,8.0
KKD:1080,Jurre van Aken,FC Dordrecht,KKD,CM,78.8,11589.3,38.4,12.1,17.0
KKD:1082,Jort Borgmans,Eindhoven,KKD,GK,100.0,5481.8,1.2,0.1,19.0
KKD:1097,Casper Staring,FC Emmen,KKD,CM,29.0,11324.4,37.3,5.7,9.0
KKD:1103,Koen Bucker,FC Emmen,KKD,GK,54.8,5851.9,0.0,0.0,2.0
KKD:1110,,MVV Maastricht,KKD,,37.5,,,,
KKD:1117,Diego van Oorschot,VVV-Venlo,KKD,CM,75.8,12183.6,31.7,6.4,10.0
KKD:1145,Jesse van de Haar,Jong FC Utrecht,KKD,LW,41.2,11747.1,30.6,11.1,8.0
KKD:1149,Eus Waayers,Jong PSV,KKD,RB,27.3,10878.7,25.6,12.7,5.0
KKD:1152,Tim van den Heuvel,Jong PSV,KKD,DM,12.1,,,,
KKD:1170,Yaid Marhoum,TOP Oss,KKD,CF,75.0,10162.8,35.5,4.1,1.0
KKD:1171,Stijn Bultman,De Graafschap,KKD,CB,87.5,10276.9,20.8,5.9,17.0
KKD:1178,,Roda JC Kerkrade,KKD,,30.3,,,,
KKD:118,Koen Jansen,Roda JC Kerkrade,KKD,LB,60.6,11299.6,30.9,17.5,14.0
KKD:1191,Youri Regeer,Jong Ajax,KKD,AM,3.0,12737.0,42.0,15.6,1.0
KKD:1206,Jasper Hartog,Jong AZ,KKD,RW,78.1,10774.2,31.8,13.4,15.0
KKD:1207,Teun Gijselhart,De Graafschap,KKD,CM,96.9,11412.3,26.7,8.5,31.0
KKD:1208,Julian Oerip,Jong AZ,KKD,LW,34.4,12943.0,38.8,10.1,3.0
KKD:1209,Elijah Dijkstra,Jong AZ,KKD,RB,21.9,10673.4,30.5,14.6,6.0
KKD:121,Mees Kreekels,ADO Den Haag,KKD,CF,75.8,11177.4,33.1,15.4,3.0
KKD:1216,Nazjir Held,RKC Waalwijk,KKD,RB,90.9,11002.6,27.4,11.8,21.0
KKD:1223,David Kalokoh,Jong Ajax,KKD,LB,60.6,11135.8,32.1,9.9,1.0
KKD:1225,Oualid Agougil,Jong FC Utrecht,KKD,DM,88.2,12361.3,42.6,8.4,28.0
KKD:1232,,Eindhoven,KKD,,51.5,,,,
KKD:1244,Ilias Boumassaoudi,FC Den Bosch,KKD,LW,65.6,11705.1,33.6,8.6,13.0
KKD:1249,,Jong Ajax,KKD,,48.5,,,,
KKD:1250,Jorn Berkhout,SC Cambuur,KKD,LW,65.6,10923.1,36.0,6.7,9.0
KKD:1258,Diego van Zutphen,VVV-Venlo,KKD,RB,18.2,,,,
KKD:1273,Maurilio de Lannoy,TOP Oss,KKD,RW,93.8,11356.9,28.9,13.3,16.0
KKD:1279,Mark Diemers,SC Cambuur,KKD,CM,87.5,11805.6,30.0,5.5,26.0
KKD:1282,Jari Vlak,ADO Den Haag,KKD,CM,90.9,12342.0,43.7,8.7,30.0
KKD:1291,Guus Beaumont,Almere City FC,KKD,DM,44.1,11853.4,27.3,2.3,2.0
KKD:1295,Mees Laros,FC Den Bosch,KKD,RB,93.8,11187.9,29.4,9.8,29.0
KKD:1305,Thomas Cox,TOP Oss,KKD,RB,40.6,10869.1,30.0,9.4,9.0
KKD:1306,Julian Kuijpers,TOP Oss,KKD,LB,96.9,11065.3,29.9,8.0,23.0
KKD:1311,Joshua Eijgenraam,VVV-Venlo,KKD,CM,90.9,11638.1,31.3,6.9,17.0
KKD:1330,Marcel Schaapman,RKC Waalwijk,KKD,CM,30.3,,,,
KKD:1332,Wiebe Kooistra,SC Cambuur,KKD,RB,87.5,12086.5,39.2,20.3,1.0
KKD:1338,Marco Tol,Roda JC Kerkrade,KKD,CB,97.0,9947.0,18.2,6.9,32.0
KKD:1339,Remco Balk,SC Cambuur,KKD,CM,96.9,11989.2,35.7,13.7,27.0
KKD:1341,Michael Breij,Roda JC Kerkrade,KKD,RW,97.0,10884.7,36.5,10.2,29.0
KKD:1348,,RKC Waalwijk,KKD,,15.2,,,,
KKD:135,Boris van Schuppen,Eindhoven,KKD,AM,48.5,12429.9,46.6,14.9,7.0
KKD:1357,Jesper van Riel,Jong FC Utrecht,KKD,LB,50.0,13300.1,49.3,18.5,1.0
KKD:136,Rowan Besselink,De Graafschap,KKD,CB,78.1,10012.7,19.7,6.4,25.0
KKD:137,Mike Havekotte,TOP Oss,KKD,GK,100.0,5442.1,1.0,0.0,32.0
KKD:1373,Tarik Essakkati,Helmond Sport,KKD,CF,71.9,11889.9,35.2,14.7,10.0
KKD:1375,Michel-Simon Ludwig,Helmond Sport,KKD,CB,56.2,,,,
KKD:1377,Fofin Turay,TOP Oss,KKD,RW,25.0,,,,
KKD:138,Flor Van den Eynden,Helmond Sport,KKD,CB,93.8,10907.8,26.7,7.8,24.0
KKD:1388,Kevin van Veen,Eindhoven,KKD,CF,60.6,9864.9,19.4,6.2,4.0
KKD:139,Bryan Van Hove,TOP Oss,KKD,RB,65.6,10472.5,32.7,12.6,13.0
KKD:1390,Liam van Gelderen,RKC Waalwijk,KKD,RB,51.5,10378.6,24.7,6.0,12.0
KKD:1397,Nassef Chourak,Jong Ajax,KKD,CM,42.4,11133.4,36.4,7.2,9.0
KKD:14,Rein van Hedel,RKC Waalwijk,KKD,CF,51.5,11220.1,35.4,7.5,9.0
KKD:1403,Farouq Limouri,Eindhoven,KKD,CB,54.5,10752.7,23.5,5.1,14.0
KKD:1405,Jorn Brondeel,Eindhoven,KKD,GK,42.4,6519.3,1.1,0.0,13.0
KKD:1406,Sven Simons,Eindhoven,KKD,CM,97.0,12346.3,42.1,9.8,29.0
KKD:1416,Mohammed Odriss,VVV-Venlo,KKD,CM,66.7,12434.5,40.5,7.9,15.0
KKD:1421,Wout Coomans,MVV Maastricht,KKD,CB,78.1,10559.6,25.4,5.6,22.0
KKD:1427,Ferre Slegers,MVV Maastricht,KKD,CF,12.5,,,,
KKD:1429,Yoël van den Ban,Jong AZ,KKD,CF,90.6,11668.6,37.2,14.6,14.0
KKD:1430,Sil van der Wegen,Jong FC Utrecht,KKD,RB,91.2,11887.5,41.0,11.5,25.0
KKD:1431,Adrian Blake,Jong FC Utrecht,KKD,CM,5.9,11432.4,25.7,11.4,2.0
KKD:1432,Neal Viereck,Jong FC Utrecht,KKD,CB,91.2,10726.4,24.0,7.1,21.0
KKD:1439,Jevon Simons,De Graafschap,KKD,CM,84.4,11651.7,35.4,11.8,13.0
KKD:1440,Wessel Kuhn,Jong PSV,KKD,LB,48.5,11061.9,28.7,10.5,12.0
KKD:1441,Tygo Land,Jong PSV,KKD,DM,3.0,11399.1,27.9,4.3,1.0
KKD:1442,Reda El Meliani,Roda JC Kerkrade,KKD,RB,63.6,12262.8,49.8,8.3,1.0
KKD:1446,Tai Abed,Jong PSV,KKD,CM,57.6,10671.6,28.5,13.7,18.0
KKD:1466,Roy Kuijpers,RKC Waalwijk,KKD,LW,66.7,11527.8,33.5,20.0,5.0
KKD:1467,Lars Mol,TOP Oss,KKD,DM,78.1,12281.5,38.4,13.1,9.0
KKD:1472,,SC Cambuur,KKD,,46.9,,,,
KKD:1475,Skye Vink,Jong Ajax,KKD,CF,87.9,11357.7,33.3,10.6,17.0
KKD:1477,Gerald Alders,Jong Ajax,KKD,LB,30.3,10919.5,26.1,10.3,8.0
KKD:1495,Luuk Wouters,RKC Waalwijk,KKD,CB,97.0,10385.0,18.9,5.9,29.0
KKD:1505,Naïm Matoug,VVV-Venlo,KKD,CM,60.6,11100.4,37.2,11.8,7.0
KKD:1511,Iwan Henstra,SC Cambuur,KKD,RW,93.8,11743.2,28.6,8.6,1.0
KKD:1516,Lucas Beerten,Roda JC Kerkrade,KKD,LB,93.9,10787.0,22.8,6.2,19.0
KKD:1519,Kiyani Zeggen,Jong AZ,KKD,GK,71.9,5574.9,0.7,0.1,16.0
KKD:1522,Jordy Bawuah,Jong PSV,KKD,DM,48.5,11233.2,37.1,9.2,11.0
KKD:1523,Raf van de Riet,Jong PSV,KKD,CB,93.9,11016.1,30.6,11.4,22.0
KKD:1537,Onesime Zimuangana,Helmond Sport,KKD,CF,18.8,11215.3,37.3,18.3,2.0
KKD:1539,Nicolas Verkooijen,Jong PSV,KKD,AM,78.8,12844.7,47.0,17.2,17.0
KKD:1543,Robin van Duiven,Jong PSV,KKD,CF,66.7,10917.1,30.2,9.6,21.0
KKD:1549,Kayden Wolff,Jong Ajax,KKD,CM,63.6,10797.0,27.7,11.7,16.0
KKD:1551,Tim Coremans,FC Dordrecht,KKD,GK,42.4,5563.1,0.0,0.0,2.0
KKD:156,Robert Klaasen,MVV Maastricht,KKD,CF,84.4,11262.3,28.4,3.0,21.0
KKD:1565,,TOP Oss,KKD,,46.9,,,,
KKD:1567,,FC Den Bosch,KKD,,12.5,,,,
KKD:1572,Ahmetcan Kaplan,Jong Ajax,KKD,CB,9.1,9997.6,19.1,6.9,3.0
KKD:1576,Avery Appiah,Jong Ajax,KKD,RB,90.9,10305.3,30.2,10.5,24.0
KKD:1577,Shedrach Ebite,Jong FC Utrecht,KKD,CF,73.5,,,,
KKD:158,Nick Venema,FC Dordrecht,KKD,CF,93.9,11176.0,28.5,14.5,19.0
KKD:1585,,VVV-Venlo,KKD,,45.5,,,,
KKD:1589,Per Kloosterboer,Jong FC Utrecht,KKD,CB,88.2,11399.1,31.0,10.8,19.0
KKD:159,Thijme Verheijen,MVV Maastricht,KKD,CM,78.1,11317.5,31.4,11.1,9.0
KKD:1598,Zidane Aamar Iqbal,Jong FC Utrecht,KKD,CM,20.6,12244.0,32.2,9.5,3.0
KKD:1599,Denzel Eijken,De Graafschap,KKD,DM,28.1,11771.4,26.9,10.5,2.0
KKD:1603,Nils Eggens,De Graafschap,KKD,CF,21.9,10807.7,28.5,9.6,6.0
KKD:1606,Toni Jonker,SC Cambuur,KKD,CB,43.8,9793.5,18.4,5.8,1.0
KKD:1607,Finn de Bruin,ADO Den Haag,KKD,CM,54.5,,,,
KKD:1611,Gijs Bolk,FC Emmen,KKD,CB,83.9,10921.1,27.3,7.7,11.0
KKD:1627,Jens Mathijsen,Willem II,KKD,CB,50.0,11097.9,30.8,6.6,3.0
KKD:163,Joep Kluskens,VVV-Venlo,KKD,LB,63.6,12198.6,45.3,5.3,2.0
KKD:1637,Tijn den Boggende,Jong FC Utrecht,KKD,CM,64.7,13161.5,50.1,16.0,13.0
KKD:1650,Deacon van der Klaauw,Jong AZ,KKD,AM,78.1,11358.2,33.3,14.6,4.0
KKD:1651,Kasper Boogaard,Jong AZ,KKD,DM,68.8,11860.6,30.1,5.0,20.0
KKD:167,Thomas Poll,Helmond Sport,KKD,RB,100.0,11486.9,40.2,16.6,22.0
KKD:1677,Sami Bouhoudane,Jong PSV,KKD,CF,57.6,11339.6,36.6,9.6,10.0
KKD:1678,Damian van Dijk,FC Den Bosch,KKD,RB,12.5,,,,
KKD:1684,,Jong FC Utrecht,KKD,,2.9,,,,
KKD:1685,Omar Achouitar,Vitesse,KKD,CB,84.8,10017.3,21.7,7.0,18.0
KKD:169,Joey Jacobs,Almere City FC,KKD,AM,76.5,10441.5,22.4,4.1,15.0
KKD:1690,,Vitesse,KKD,,3.0,,,,
KKD:1691,Youssef Ouallil,Vitesse,KKD,DM,48.5,12679.8,42.6,7.1,1.0
KKD:1692,,Vitesse,KKD,,42.4,,,,
KKD:1693,Koen te Veluwe,Vitesse,KKD,CM,18.2,,,,
KKD:1696,Bas Huisman,Almere City FC,KKD,CF,32.4,11807.0,49.3,15.4,2.0
KKD:1698,Anass Zarrouk,Willem II,KKD,CM,75.0,12002.4,19.4,4.3,4.0
KKD:1699,Jim Koller,Jong PSV,KKD,LW,63.6,12059.4,37.9,9.7,9.0
KKD:1700,Bouke Boersma,De Graafschap,KKD,CF,68.8,10812.5,30.7,8.3,16.0
KKD:1705,Cheveyo Mul,ADO Den Haag,KKD,RW,3.0,,,,
KKD:1707,Feliciano de Ruijter,Willem II,KKD,RB,18.8,,,,
KKD:1719,Bram Marsman,SC Cambuur,KKD,LB,75.0,11245.1,28.8,16.7,4.0
KKD:1720,Aaron Bouwman,Jong Ajax,KKD,CB,15.2,10328.2,22.5,6.3,5.0
KKD:1723,Don O'Niel,Jong Ajax,KKD,RW,97.0,10699.9,31.4,15.8,30.0
KKD:1724,Sean Steur,Jong Ajax,KKD,AM,33.3,12122.3,38.6,10.2,9.0
KKD:1725,Luca Messori,Jong Ajax,KKD,AM,51.5,11672.0,33.8,19.7,1.0
KKD:1726,Massien Ghaddari,Jong FC Utrecht,KKD,DM,67.6,11560.5,34.6,12.5,16.0
KKD:1727,Celton Anssumane Biai,FC Dordrecht,KKD,GK,93.9,5052.6,2.1,0.3,31.0
KKD:1728,Joel van den Berg,Jong PSV,KKD,CM,42.4,12532.1,43.7,13.3,13.0
KKD:173,Tijmen Wildeboer,TOP Oss,KKD,CF,87.5,11492.2,34.2,6.8,22.0
