player_id_global,player_name,club,division,position_tm,availability_pct,total_distance_per90,hi_runs_per90,sprint_runs_per90,n_matches_60plus
KKD:1741,Siem de Moes,Eindhoven,KKD,CB,36.4,10488.6,20.7,6.1,1.0
KKD:1747,Justin Bakker,Vitesse,KKD,LB,42.4,,,,
KKD:1751,Marcus Steffen,Vitesse,KKD,CB,57.6,10384.6,21.4,4.4,16.0
KKD:1755,Miliano Jonathans,Jong FC Utrecht,KKD,RW,14.7,11134.1,32.2,10.5,4.0
KKD:1763,Luuk Verheij,VVV-Venlo,KKD,CB,81.8,11126.1,25.2,7.9,14.0
KKD:1764,Tyrese Simons,Eindhoven,KKD,CM,97.0,10143.5,25.9,12.7,29.0
KKD:1765,Hugo Deenen,Eindhoven,KKD,CF,33.3,12967.8,42.5,26.6,2.0
KKD:1767,Byron Burgering,Almere City FC,KKD,RW,79.4,11588.4,39.5,21.9,19.0
KKD:1769,Jules Van Bost,TOP Oss,KKD,AM,50.0,10237.7,28.4,12.3,1.0
KKD:1776,Xander Blomme,Eindhoven,KKD,CM,30.3,12482.3,41.0,9.6,6.0
KKD:178,Marcelencio Esajas,TOP Oss,KKD,CM,93.8,11526.7,38.4,9.0,26.0
KKD:1787,Luca Unbehaun,FC Emmen,KKD,GK,96.8,6150.7,1.6,0.1,29.0
KKD:1788,Pascal Mulder,ADO Den Haag,KKD,CB,81.8,10734.9,21.1,5.0,27.0
KKD:1789,Djenahro Nunumete,FC Emmen,KKD,CM,77.4,11244.6,33.9,4.8,8.0
KKD:1793,Jalen Hawkins,ADO Den Haag,KKD,CM,33.3,10390.2,29.0,13.4,3.0
KKD:1794,Tim Geypens,FC Emmen,KKD,CM,80.6,10598.0,32.1,11.3,8.0
KKD:1799,Sem Valk,FC Dordrecht,KKD,CB,75.8,10401.9,22.9,6.6,22.0
KKD:180,Layee Kromah,VVV-Venlo,KKD,CF,87.9,11424.2,35.5,12.7,13.0
KKD:1800,Mauresmo Hinoke,TOP Oss,KKD,LW,90.6,10251.8,23.5,11.7,21.0
KKD:1801,Dean Zandbergen,VVV-Venlo,KKD,CF,90.9,10892.0,31.3,15.2,23.0
KKD:1807,Tim Braem,De Graafschap,KKD,CM,43.8,12155.5,33.9,0.0,1.0
KKD:1809,Ilano Silva Timas,MVV Maastricht,KKD,CM,93.8,11983.7,34.8,14.7,22.0
KKD:1812,Ibrahim El Kadiri,De Graafschap,KKD,CM,75.0,11766.7,34.2,15.6,21.0
KKD:1822,Milan de Haan,Almere City FC,KKD,DM,91.2,11391.1,28.0,7.1,30.0
KKD:1825,Rayan Atikallah,Jong AZ,KKD,CB,12.5,,,,
KKD:1826,Sem van Duijn,Jong AZ,KKD,CF,62.5,11863.0,40.3,18.5,19.0
KKD:1827,Kevin Toppenberg,Jong AZ,KKD,AM,78.1,11607.4,33.4,9.3,19.0
KKD:1828,Tim Köther,Roda JC Kerkrade,KKD,LB,33.3,10372.0,23.4,7.0,10.0
KKD:1829,Joshua Schwirten,Roda JC Kerkrade,KKD,CF,36.4,11500.4,38.0,9.0,7.0
KKD:183,Joep van der Sluijs,FC Dordrecht,KKD,AM,51.5,12059.6,40.2,9.5,13.0
KKD:1831,Michael Bresser,Jong PSV,KKD,RB,42.4,10630.3,31.0,5.2,9.0
KKD:1832,Lucas Jetten,Jong Ajax,KKD,LW,72.7,10702.3,31.5,11.3,14.0
KKD:1833,Jorthy Mokio,Jong Ajax,KKD,AM,6.1,10991.7,24.0,16.1,2.0
KKD:1834,Jan Faberski,Jong Ajax,KKD,RW,3.0,,,,
KKD:1836,Sven van der Plas,Jong PSV,KKD,CB,93.9,10315.7,24.1,5.4,23.0
KKD:1838,Ayodele Thomas,Jong PSV,KKD,LW,54.5,10100.6,25.4,14.5,17.0
KKD:1840,Denzel Kuijpers,FC Den Bosch,KKD,CF,40.6,,,,
KKD:1843,Lorenzo Codutti,FC Dordrecht,KKD,CM,72.7,10374.8,29.2,10.6,4.0
KKD:185,Justin Mathieu,TOP Oss,KKD,AM,6.2,,,,
KKD:1851,Agon Sadiku,FC Emmen,KKD,CF,12.9,10218.2,18.0,10.5,1.0
KKD:1855,Tony Rölke,SC Cambuur,KKD,CM,96.9,11739.2,34.4,9.0,17.0
KKD:1866,Milan Hokke,ADO Den Haag,KKD,LB,78.8,10967.9,28.9,8.8,19.0
KKD:1867,Freddy Quispel,FC Emmen,KKD,CF,67.7,11817.6,33.4,12.3,6.0
KKD:1873,Kaya Symons,De Graafschap,KKD,LB,90.6,12100.6,32.7,12.1,15.0
KKD:1876,,ADO Den Haag,KKD,,6.1,,,,
KKD:1878,Justin Treichel,Roda JC Kerkrade,KKD,GK,100.0,4976.2,1.4,0.2,33.0
KKD:1885,Ayman Kassimi,MVV Maastricht,KKD,LW,21.9,,,,
KKD:1886,Jamie Jacobs,Almere City FC,KKD,DM,23.5,,,,
KKD:1897,Gabin Blancquart,VVV-Venlo,KKD,CB,81.8,10609.9,23.4,4.0,24.0
KKD:1899,Stan Van Dessel,MVV Maastricht,KKD,CM,100.0,12536.3,36.9,6.9,28.0
KKD:1900,Thijs Muller,Eindhoven,KKD,CF,87.9,11606.3,42.4,9.7,13.0
KKD:1904,Joeri Oud,Jong AZ,KKD,LB,3.1,,,,
KKD:1909,Billy van Duijl,Jong AZ,KKD,LB,75.0,10339.5,22.1,7.4,23.0
KKD:1910,Tygo Grotenhuis,De Graafschap,KKD,RW,3.1,,,,
KKD:1914,Simon Francis,MVV Maastricht,KKD,RB,71.9,,,,
KKD:1917,Tijn Joosten,VVV-Venlo,KKD,CM,60.6,10426.8,21.2,4.6,9.0
KKD:1919,,FC Dordrecht,KKD,,9.1,,,,
KKD:192,Roshon van Eijma,RKC Waalwijk,KKD,CB,72.7,9990.8,20.4,6.0,18.0
KKD:1920,Rio Robbemond,Jong AZ,KKD,AM,65.6,12140.4,30.2,5.8,13.0
KKD:1922,Mathijs Menu,Jong AZ,KKD,CB,81.2,10754.1,25.5,7.0,17.0
KKD:1926,Djairo Tehubijuluw,MVV Maastricht,KKD,LB,46.9,10722.5,24.1,8.2,8.0
KKD:1927,Illaijh de Ruijter,ADO Den Haag,KKD,CM,60.6,10846.8,29.3,14.1,9.0
KKD:1928,Jayson Ezeb,FC Dordrecht,KKD,CF,15.2,,,,
KKD:1933,Ryan van de Pavert,Jong Ajax,KKD,DM,27.3,12169.3,30.7,10.0,4.0
KKD:1935,Kyano Kwint,De Graafschap,KKD,LW,34.4,,,,
KKD:1937,Essien Bassey,Jong PSV,KKD,RB,69.7,10969.2,26.7,18.1,13.0
KKD:1939,,Helmond Sport,KKD,,46.9,,,,
KKD:1941,Jordy de Beer,Vitesse,KKD,RB,15.2,10775.4,30.0,9.6,1.0
KKD:1943,Rayane Bounida,Jong Ajax,KKD,AM,30.3,12066.3,35.2,12.0,9.0
KKD:1944,Alaa Bakir,FC Emmen,KKD,AM,74.2,11526.0,33.7,7.4,15.0
KKD:1946,,ADO Den Haag,KKD,,24.2,,,,
KKD:1948,,SC Cambuur,KKD,,3.1,,,,
KKD:1951,Wassim Bouziane,Jong AZ,KKD,LW,53.1,11299.5,33.2,12.3,9.0
KKD:1952,Jinairo Johnson,Jong Ajax,KKD,CB,75.8,9372.7,22.6,6.4,19.0
KKD:1953,Augustin Drakpe,FC Dordrecht,KKD,CB,63.6,10186.1,25.3,7.7,20.0
KKD:1954,,ADO Den Haag,KKD,,3.0,,,,
KKD:1965,Nino Zonneveld,Vitesse,KKD,LW,97.0,11558.9,39.6,14.0,7.0
KKD:1966,Marouane Afaker,FC Dordrecht,KKD,CM,66.7,11783.3,34.2,13.8,8.0
KKD:1970,Jaygo van Ommeren,Jong FC Utrecht,KKD,DM,58.8,12136.9,36.1,6.9,15.0
KKD:1971,Luka Reischl,ADO Den Haag,KKD,LB,97.0,11097.2,37.1,8.3,16.0
KKD:1974,Stan van Manen,FC Emmen,KKD,LW,67.7,11494.2,47.7,16.3,1.0
KKD:1975,Rivas Manuhutu,Jong PSV,KKD,LB,3.0,,,,
KKD:1978,Reuven Niemeijer,De Graafschap,KKD,CM,100.0,11389.9,34.3,8.0,32.0
KKD:1980,Bjorn van Zijl,VVV-Venlo,KKD,CF,78.8,11059.4,28.7,12.8,8.0
KKD:1983,Delano Vianello,TOP Oss,KKD,CM,93.8,12424.2,34.8,5.5,29.0
KKD:1984,Luciano Slagveer,TOP Oss,KKD,LW,68.8,11767.8,43.5,16.8,15.0
KKD:1991,Boet Mulders,Jong PSV,KKD,RB,12.1,,,,
KKD:1992,Nolan Martens,De Graafschap,KKD,RB,21.9,11582.5,28.0,11.1,7.0
KKD:1996,,VVV-Venlo,KKD,,6.1,,,,
KKD:1998,Senne Vugts,FC Dordrecht,KKD,DM,42.4,11570.0,31.3,5.8,4.0
KKD:2004,Ethan Butera,Jong Ajax,KKD,LB,75.8,10264.7,25.7,7.5,18.0
KKD:2005,Sem Verdonk,FC Dordrecht,KKD,RB,39.4,,,,
KKD:2008,Manuel Bahaty,Jong PSV,KKD,DM,66.7,10833.2,31.9,26.2,1.0
KKD:2009,Driess Saddiki,VVV-Venlo,KKD,CM,54.5,11283.9,29.3,7.3,6.0
KKD:201,Mees Rijks,De Graafschap,KKD,CF,31.2,,,,
KKD:2011,Lennon Smulders,Eindhoven,KKD,RB,9.1,,,,
KKD:2012,Yassin Hamdi,Jong AZ,KKD,AM,18.8,,,,
KKD:2013,,TOP Oss,KKD,,6.2,,,,
KKD:2014,Zaid El Bakkali,FC Den Bosch,KKD,LW,84.4,11462.3,40.4,9.2,1.0
KKD:2015,Hessel de Wit,Jong AZ,KKD,LW,37.5,12510.7,33.0,14.3,4.0
KKD:2019,Daan Visser,SC Cambuur,KKD,DM,25.0,12011.8,29.8,7.1,5.0
KKD:2021,Fabian Merién,Jong PSV,KKD,RB,90.9,11166.9,31.3,10.1,24.0
KKD:2022,Khadim Ngom,Jong PSV,KKD,GK,51.5,6255.3,1.4,0.0,2.0
KKD:2023,Thomas Didillon-Hödl,Willem II,KKD,GK,90.6,4556.1,0.7,0.1,29.0
KKD:2030,Leonel Miguel,TOP Oss,KKD,CB,84.4,10088.0,25.4,5.0,24.0
KKD:2031,Maxim Mariani,TOP Oss,KKD,CB,62.5,10988.1,30.2,7.1,11.0
KKD:2032,Jillian Bernardina,TOP Oss,KKD,RW,25.0,,,,
KKD:2033,Mert Erkan,TOP Oss,KKD,RW,81.2,12234.5,38.6,14.0,10.0
KKD:2034,,TOP Oss,KKD,,50.0,,,,
KKD:2035,Kas de Wit,TOP Oss,KKD,CM,75.0,,,,1.0
KKD:2036,Joshua Zimmerman,TOP Oss,KKD,RW,62.5,11492.8,31.6,17.7,11.0
KKD:2037,Kanou Sy,MVV Maastricht,KKD,RB,90.6,11078.6,31.3,9.1,10.0
KKD:2038,Mitch van Kempen,MVV Maastricht,KKD,LB,81.2,11383.0,29.5,8.8,14.0
KKD:2039,Ilias Breugelmans,MVV Maastricht,KKD,CB,84.4,10024.5,23.0,8.2,24.0
KKD:2040,Delano Asante,MVV Maastricht,KKD,CM,87.5,11083.6,30.1,15.9,12.0
KKD:2041,Sven Braken,MVV Maastricht,KKD,CF,93.8,9238.5,20.0,4.8,20.0
KKD:2042,Adriano Mansala,MVV Maastricht,KKD,CF,15.6,,,,
KKD:2043,Lenn-Minh Tran,MVV Maastricht,KKD,RB,84.4,11157.0,29.0,12.2,20.0
KKD:2044,Mats Kuipers,MVV Maastricht,KKD,CB,43.8,11794.7,45.0,13.7,7.0
KKD:2045,Adam Zaian,MVV Maastricht,KKD,CB,87.5,10228.0,25.0,6.3,10.0
KKD:2046,,MVV Maastricht,KKD,,37.5,,,,
KKD:2047,Marko Kleinen,MVV Maastricht,KKD,DM,78.1,11967.9,29.0,5.8,12.0
KKD:2048,Jaël Pawirodihardjo,MVV Maastricht,KKD,LW,31.2,,,,
KKD:2049,Deveron Fonville,FC Dordrecht,KKD,LB,12.1,10507.1,32.8,11.0,4.0
KKD:2050,Martin Vetkal,FC Dordrecht,KKD,CM,90.9,12152.0,39.7,9.2,19.0
KKD:2051,Robin van Asten,FC Dordrecht,KKD,CF,75.8,11673.6,41.3,13.0,9.0
KKD:2052,Yannick Eduardo,FC Dordrecht,KKD,CF,66.7,11065.7,32.9,14.4,20.0
KKD:2053,Seung-Gyun Bae,FC Dordrecht,KKD,CM,72.7,12017.0,38.7,7.8,14.0
KKD:2054,Guus Huitzing,FC Dordrecht,KKD,CM,33.3,,,,
KKD:2055,Yannis M'Bemba,FC Dordrecht,KKD,CB,81.8,10380.4,20.3,6.2,13.0
KKD:2056,Nicolás Rossi,FC Dordrecht,KKD,CM,75.8,11211.5,31.7,14.2,8.0
KKD:2057,,FC Dordrecht,KKD,,24.2,,,,
KKD:2058,,FC Dordrecht,KKD,,12.1,,,,
KKD:2059,Jamal Amofa,SC Cambuur,KKD,CB,96.9,9899.4,20.0,5.1,31.0
KKD:206,Dylan Timber,VVV-Venlo,KKD,CB,3.0,,,,
KKD:2060,Rik Mulders,SC Cambuur,KKD,RB,84.4,10942.4,33.1,11.8,21.0
KKD:2061,Tomas Galvez,SC Cambuur,KKD,LB,93.8,10899.7,26.3,10.0,28.0
KKD:2062,Nicolas Binder,SC Cambuur,KKD,CM,56.2,11485.2,37.7,8.8,2.0
KKD:2063,Oscar Sjöstrand,SC Cambuur,KKD,LW,96.9,10698.6,30.3,13.1,30.0
KKD:2064,Jelte Priem,SC Cambuur,KKD,CB,21.9,,,,
KKD:2065,,SC Cambuur,KKD,,37.5,,,,
KKD:2066,Diyae Jermoumi,SC Cambuur,KKD,RB,56.2,10703.1,29.7,11.7,2.0
KKD:2067,,SC Cambuur,KKD,,12.5,,,,
KKD:2068,Kian Visser,SC Cambuur,KKD,CM,71.9,,,,
KKD:2069,Jochem Nap,SC Cambuur,KKD,DM,43.8,13110.4,39.6,7.3,5.0
KKD:2070,Yoram van der Veen,RKC Waalwijk,KKD,CM,78.8,,,,
KKD:2071,Jeffry Fortes,FC Den Bosch,KKD,RB,84.4,10724.9,27.1,7.9,24.0
KKD:2072,Nick de Groot,FC Den Bosch,KKD,LB,96.9,11510.5,35.5,14.3,30.0
KKD:2073,Kévin Monzialo,FC Den Bosch,KKD,CF,93.8,10016.4,26.8,12.2,29.0
KKD:2074,Kevin Felida,FC Den Bosch,KKD,CM,93.8,11030.4,22.8,5.4,28.0
KKD:2075,Filali el Iliass,FC Den Bosch,KKD,CF,9.4,,,,
KKD:2076,Luc van Koeverden,FC Den Bosch,KKD,CB,62.5,10423.7,23.8,5.6,5.0
KKD:2077,Amine Boushaba,FC Den Bosch,KKD,RB,28.1,,,,
KKD:2078,Emian-Johar Semedo,FC Den Bosch,KKD,LW,87.5,11423.9,37.6,11.8,10.0
KKD:2079,Djesi Bodo,FC Den Bosch,KKD,CM,15.6,,,,
KKD:2080,Joeri Heerkens,Jong Ajax,KKD,GK,54.5,6095.0,1.6,0.1,18.0
KKD:2081,Thomas Kok,De Graafschap,KKD,CB,65.6,10362.6,26.0,6.1,18.0
KKD:2082,Othniël Raterink,De Graafschap,KKD,RB,71.9,10483.8,29.8,13.3,17.0
KKD:2083,Milan Smits,De Graafschap,KKD,RB,46.9,11575.1,36.1,5.4,4.0
KKD:2084,Dimitris Theodoridis,De Graafschap,KKD,CF,65.6,10934.2,29.3,15.0,3.0
KKD:2085,Don-Angelo Konadu,Jong Ajax,KKD,CF,48.5,10549.5,25.9,11.2,14.0
KKD:2086,,De Graafschap,KKD,,40.6,,,,
KKD:2087,Leroy Fränkel,Jong Ajax,KKD,CB,9.1,,,,
KKD:2088,Damián van der Vaart,Jong Ajax,KKD,DM,78.8,12030.7,30.6,6.0,5.0
KKD:2089,,De Graafschap,KKD,,9.4,,,,
KKD:2090,Zakaria Ouazane,Jong Ajax,KKD,CM,66.7,11439.4,31.7,11.5,3.0
KKD:2091,Nathan Kaninda,De Graafschap,KKD,CM,59.4,12007.2,38.8,16.5,4.0
KKD:2092,Abdellah Ouazane,Jong Ajax,KKD,AM,63.6,11070.2,31.8,8.1,11.0
KKD:2093,Lasse Abildgaard,Willem II,KKD,CM,28.1,,,,
KKD:2094,Emre Ünüvar,Jong Ajax,KKD,CF,39.4,11188.4,29.8,14.0,6.0
KKD:2095,Youri Schoonderwaldt,VVV-Venlo,KKD,GK,100.0,5851.7,1.3,0.1,33.0
KKD:2096,Michael Davis,VVV-Venlo,KKD,RB,60.6,10544.6,25.9,12.0,12.0
KKD:2097,Thomas Reinders,VVV-Venlo,KKD,LW,21.2,10731.1,28.3,6.3,4.0
KKD:2098,Philip Heise,VVV-Venlo,KKD,LB,75.8,10767.1,28.7,7.2,20.0
KKD:2099,Jorn Triep,VVV-Venlo,KKD,CM,57.6,12557.9,45.2,12.3,13.0
KKD:210,Lynden Edhart,Jong FC Utrecht,KKD,LW,47.1,11472.7,36.7,13.8,5.0
KKD:2100,Navarone Foor,VVV-Venlo,KKD,CM,90.9,11756.4,29.1,4.5,20.0
KKD:2101,Lars de Blok,VVV-Venlo,KKD,LB,100.0,11474.5,33.0,10.4,25.0
KKD:2102,,VVV-Venlo,KKD,,42.4,,,,
KKD:2103,Nassim Ait Mouhou,VVV-Venlo,KKD,CM,97.0,10699.5,29.0,11.9,23.0
KKD:2104,John Neeskens,Eindhoven,KKD,CB,100.0,10420.3,23.4,6.2,33.0
KKD:2105,Rangelo Janga,Eindhoven,KKD,CF,100.0,10792.2,34.9,8.7,27.0
KKD:2106,Owen Renfrum,Eindhoven,KKD,LB,93.9,10337.2,22.3,9.8,12.0
KKD:2107,Amir Bryson,Eindhoven,KKD,CB,66.7,,,,2.0
KKD:2108,Zakaria Haddaoui,Eindhoven,KKD,LW,33.3,13085.0,50.7,8.0,3.0
KKD:2109,Marlon van de Wetering,Eindhoven,KKD,CB,57.6,10288.5,24.2,12.1,4.0
KKD:2110,,Eindhoven,KKD,,9.1,,,,
KKD:2111,Joshua Mukeh,FC Emmen,KKD,CM,90.3,10448.6,23.2,6.2,23.0
KKD:2112,Emirhan Demircan,Jong FC Utrecht,KKD,CM,70.6,10628.7,26.8,14.8,22.0
KKD:2113,Brian van den Boogaard,Jong FC Utrecht,KKD,LB,35.3,,,,
KKD:2114,Viggo Plantinga,Jong FC Utrecht,KKD,RB,97.1,11659.0,33.5,14.0,15.0
KKD:2115,Hylke van der Mast,Jong FC Utrecht,KKD,CM,29.4,,,,
KKD:2116,Justin Eversen,Jong FC Utrecht,KKD,GK,44.1,5219.1,0.0,0.0,1.0
KKD:2117,Noa Dundas,Jong FC Utrecht,KKD,CM,91.2,11891.9,37.7,13.3,15.0
KKD:2118,Mees Eppink,Jong FC Utrecht,KKD,GK,61.8,6563.3,1.1,2.0,10.0
KKD:2119,Gustav Arcos Sundqvist,Jong FC Utrecht,KKD,CF,47.1,11543.4,35.1,12.5,2.0
KKD:2120,Menno Bergsen,Helmond Sport,KKD,GK,100.0,5619.2,0.5,0.1,31.0
KKD:2121,Brian Koglin,Helmond Sport,KKD,CB,93.8,10110.9,18.7,5.6,24.0
KKD:2122,Justin Ogenia,Helmond Sport,KKD,RB,84.4,11160.1,32.2,11.1,4.0
KKD:2123,Pol Llonch,Helmond Sport,KKD,CM,68.8,11700.1,31.1,3.3,18.0
KKD:2124,Noah Makanza,Helmond Sport,KKD,CM,96.9,11890.6,31.0,5.6,26.0
KKD:2125,André Leipold,Helmond Sport,KKD,CM,90.6,11418.8,33.2,13.8,24.0
KKD:2126,Maik Lukowicz,Helmond Sport,KKD,CF,87.5,10899.9,30.7,12.4,13.0
KKD:2127,Dayen Geerts,Helmond Sport,KKD,CM,78.1,12706.3,38.7,3.9,6.0
KKD:2128,Julian Geerts,Helmond Sport,KKD,RB,53.1,,,,1.0
KKD:2129,Amine Et-Taïbi,Willem II,KKD,RB,84.4,11081.9,26.1,9.0,25.0
KKD:2130,Alen Dizdarevic,Helmond Sport,KKD,CM,96.9,10571.1,27.1,7.4,18.0
KKD:2131,Labinot Bajrami,Helmond Sport,KKD,CF,93.8,10737.9,26.8,10.6,13.0
KKD:2132,Helgi Ingason,Helmond Sport,KKD,CM,71.9,13056.4,42.5,2.7,5.0
KKD:2133,Joshua Nisbet,Roda JC Kerkrade,KKD,CM,100.0,11489.6,33.2,7.3,32.0
KKD:2134,Dario Van den Buijs,Roda JC Kerkrade,KKD,CB,45.5,9584.4,16.6,1.7,15.0
KKD:2135,Joey Müller,Roda JC Kerkrade,KKD,CM,100.0,11954.1,29.1,5.4,33.0
KKD:2136,Anthony van den Hurk,Roda JC Kerkrade,KKD,CF,93.9,9761.1,23.0,5.0,29.0
KKD:2137,Juul Timmermans,Roda JC Kerkrade,KKD,LB,51.5,,,,
KKD:2138,Jack Cooper-Love,Roda JC Kerkrade,KKD,CM,97.0,11968.5,34.1,9.2,10.0
KKD:2139,Ryan Leijten,Roda JC Kerkrade,KKD,RW,51.5,,,,
KKD:2140,,Roda JC Kerkrade,KKD,,45.5,,,,
KKD:2141,Mitchel Paulissen,Roda JC Kerkrade,KKD,CM,54.5,11107.6,27.8,3.7,6.0
KKD:2142,Jonathan Foss,Roda JC Kerkrade,KKD,AM,60.6,10503.0,25.8,4.3,8.0
KKD:2143,Kilian Nikièma,ADO Den Haag,KKD,GK,97.0,5356.1,1.3,0.3,32.0
KKD:2144,Diogo Tomas,ADO Den Haag,KKD,CB,75.8,11083.6,30.2,7.1,7.0
KKD:2145,Steven van der Sloot,ADO Den Haag,KKD,RB,100.0,11582.5,38.7,13.9,32.0
KKD:2146,Sékou Sylla,ADO Den Haag,KKD,LB,87.9,11286.6,31.9,14.3,20.0
KKD:2147,Juho Kilo,ADO Den Haag,KKD,DM,100.0,12052.0,33.1,3.9,33.0
KKD:2148,Daryl van Mieghem,ADO Den Haag,KKD,CM,75.8,11053.1,32.8,10.0,14.0
KKD:2149,,ADO Den Haag,KKD,,39.4,,,,
KKD:2150,,ADO Den Haag,KKD,,45.5,,,,
KKD:2151,Nigel Thomas,ADO Den Haag,KKD,CM,84.8,11018.0,31.4,12.0,3.0
KKD:2152,Cameron Peupion,ADO Den Haag,KKD,CM,97.0,11370.4,31.5,10.8,18.0
KKD:2153,Mylian Jiménez,ADO Den Haag,KKD,LB,84.8,12521.6,40.9,6.8,3.0
KKD:2154,Mickaël Tirpan,Willem II,KKD,RB,9.4,10229.3,18.7,9.7,3.0
KKD:2155,Raffael Behounek,Willem II,KKD,CB,100.0,9859.8,19.7,5.4,29.0
KKD:2156,Rúnar Sigurgeirsson,Willem II,KKD,LB,9.4,11141.2,30.4,12.6,3.0
KKD:2157,Uriel van Aalst,Willem II,KKD,CF,96.9,12364.6,37.0,11.9,20.0
KKD:2158,Jari Schuurman,Willem II,KKD,CM,25.0,12286.4,34.0,11.4,7.0
KKD:2159,Per van Loon,Willem II,KKD,RB,62.5,10876.6,18.0,11.3,3.0
KKD:2160,Karst de Leeuw,Willem II,KKD,GK,56.2,5270.2,1.6,0.0,3.0
KKD:2161,,Willem II,KKD,,31.2,,,,
KKD:2162,Thomas Verheydt,Willem II,KKD,CF,71.9,10956.3,23.9,3.4,12.0
KKD:2163,Pieter van Maarschalkerwaard,Willem II,KKD,CM,37.5,,,,
KKD:2164,Siegert Baartmans,Willem II,KKD,CF,75.0,11658.8,21.7,17.3,1.0
KKD:2165,,Willem II,KKD,,18.8,,,,
KKD:2166,Nathan Tjoe-A-On,Willem II,KKD,LB,93.8,10495.1,24.1,10.2,28.0
KKD:2167,Esmir Bajraktarevic,Jong PSV,KKD,RW,3.0,11661.1,34.6,12.5,1.0
KKD:2168,Noah Fernandez,Jong PSV,KKD,RW,39.4,12088.6,40.3,8.9,10.0
KKD:2169,Yiandro Raap,Jong PSV,KKD,CB,75.8,10365.1,24.5,13.4,4.0
KKD:2170,Sol Sidibé,Jong PSV,KKD,DM,100.0,11787.2,31.9,4.7,23.0
KKD:2171,,Jong PSV,KKD,,3.0,,,,
KKD:2172,Jairo Beerens,Jong PSV,KKD,CM,15.2,,,,
KKD:2173,Juliën Mesbahi,FC Emmen,KKD,RB,54.8,10881.6,29.5,8.6,7.0
KKD:2174,Luca Denk,FC Emmen,KKD,AM,3.2,,,,
KKD:2175,Daniël Beukers,FC Emmen,KKD,CM,74.2,11795.4,43.3,15.4,11.0
KKD:2176,Rodney Kongolo,FC Emmen,KKD,CM,90.3,11096.4,25.3,4.8,21.0
KKD:2177,Torben Rhein,FC Emmen,KKD,DM,3.2,12160.0,45.0,5.8,1.0
KKD:2178,Lukas Larsen,FC Emmen,KKD,LB,96.8,10992.6,29.5,11.9,26.0
KKD:2179,Romano Postema,FC Emmen,KKD,CF,90.3,10383.3,34.4,13.4,28.0
KKD:2180,Nelson Amadin,FC Emmen,KKD,RW,48.4,10896.3,30.4,6.5,9.0
KKD:2181,,FC Emmen,KKD,,41.9,,,,
KKD:2182,Christian Østergaard,FC Emmen,KKD,LB,83.9,10496.4,23.4,6.8,20.0
KKD:2183,Adam Claridge,FC Emmen,KKD,CM,54.8,11379.2,28.6,6.7,15.0
KKD:2184,Ties Oostra,FC Emmen,KKD,LW,51.6,,,,
KKD:2185,Rome-Jayden Owusu-Oduro,Jong AZ,KKD,GK,3.1,4332.9,0.9,0.0,1.0
KKD:2186,Jur Schipper,Jong AZ,KKD,GK,65.6,5632.4,0.5,0.0,6.0
KKD:2187,Kiani Inge,Jong AZ,KKD,RB,31.2,10969.9,37.1,17.6,3.0
KKD:2188,Bohdan Budko,Jong AZ,KKD,DM,56.2,11250.4,31.3,8.8,9.0
KKD:2189,Mark Spenkelink,RKC Waalwijk,KKD,GK,100.0,5217.5,0.4,0.1,33.0
KKD:2190,Juan Familia-Castillo,RKC Waalwijk,KKD,LB,81.8,10701.5,32.9,13.4,19.0
KKD:2191,Daouda Weidmann,RKC Waalwijk,KKD,CM,12.1,12129.8,45.9,6.6,4.0
KKD:2192,Godfried Roemeratoe,RKC Waalwijk,KKD,CM,87.9,10984.1,27.7,5.2,22.0
KKD:2193,Denilho Cleonise,RKC Waalwijk,KKD,CM,81.8,10154.2,26.0,12.8,19.0
KKD:2194,Chris Lokesa,RKC Waalwijk,KKD,RW,51.5,10728.7,34.4,6.5,8.0
KKD:2195,Michiel Kramer,RKC Waalwijk,KKD,CF,57.6,10616.3,20.5,6.1,3.0
KKD:2196,Melle Witteveen,RKC Waalwijk,KKD,LB,60.6,12418.2,31.6,14.4,1.0
KKD:2197,Harrie Kuster,RKC Waalwijk,KKD,CF,100.0,11984.1,32.9,7.1,18.0
KKD:2198,Jordi Altena,RKC Waalwijk,KKD,RB,63.6,10751.2,31.1,9.5,20.0
KKD:2199,,RKC Waalwijk,KKD,,48.5,,,,
KKD:2200,Richard van der Venne,RKC Waalwijk,KKD,CF,75.8,11735.7,42.6,11.7,13.0
KKD:2201,Ruben Silva-Richards,ADO Den Haag,KKD,CF,51.5,,,,
KKD:2202,Filip Janssen,Roda JC Kerkrade,KKD,CB,21.2,,,,
